tenure,totalcharges,seniorcitizen,monthlycharges,gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod
70,6859.5,0,98.3,1,1,1,1,2,1,0,2,0,0,2,2,2,0,0
61,1498.35,0,25.0,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1
35,3236.35,0,91.5,1,1,0,1,2,1,0,0,0,2,2,0,0,1,1
67,5714.2,0,85.25,0,0,0,1,2,0,2,0,2,2,2,2,2,1,3
61,1305.95,0,20.55,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1
51,4913.3,1,97.8,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2
15,394.85,0,25.25,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2
30,655.85,0,19.65,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0
25,2187.55,1,89.7,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2
21,1549.75,0,75.9,1,1,1,1,2,0,2,0,0,0,2,2,1,1,0
1,25.1,0,25.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
4,387.2,0,94.4,0,0,0,1,0,1,2,0,2,2,0,2,0,1,0
59,5861.75,0,99.5,1,1,1,1,2,1,0,0,2,0,2,2,2,1,1
3,67.1,0,20.75,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1
1,35.05,0,35.05,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3
46,4245.55,0,89.15,1,0,0,1,2,1,2,0,0,0,2,0,0,1,1
64,5948.7,0,94.6,0,1,0,1,2,1,2,0,2,0,2,0,2,1,1
4,62.9,0,20.85,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3
34,3899.05,0,116.25,1,0,0,1,2,1,2,2,2,2,2,2,1,0,1
40,2511.55,0,62.05,1,0,0,0,1,0,2,2,2,0,2,2,1,0,1
32,2316.85,0,73.6,0,1,1,1,0,0,2,2,2,2,0,2,2,0,3
62,1416.75,0,23.65,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0
24,830.8,0,35.75,1,0,1,0,1,0,2,0,0,2,0,0,2,0,3
43,3254.35,0,75.2,0,1,1,1,0,0,2,0,2,0,2,2,2,0,0
63,4674.55,0,74.5,1,1,1,1,0,0,2,2,2,2,2,0,2,0,1
42,3875.4,0,92.15,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2
59,5386.5,0,93.35,0,1,0,1,2,1,0,0,2,2,2,0,0,0,2
59,2666.75,0,44.3,1,1,0,0,1,0,0,0,0,0,2,2,0,1,2
55,3627.3,0,64.2,1,0,0,1,0,0,0,2,0,2,0,2,1,1,2
48,1245.05,0,26.3,1,1,1,1,2,2,1,1,1,1,1,1,2,0,0
20,1826.7,0,96.8,1,1,1,1,2,1,0,2,0,2,2,0,0,0,3
68,3687.75,0,54.45,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3
67,4627.65,0,67.85,1,1,1,1,0,0,2,0,2,2,0,2,2,0,3
1,95.45,0,95.45,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2
71,3985.35,1,56.45,1,0,0,0,1,0,2,2,0,0,2,2,1,1,2
71,1898.1,0,25.55,1,0,0,1,2,2,1,1,1,1,1,1,2,0,0
18,1345.75,0,74.15,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2
7,574.35,1,89.15,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2
38,749.35,0,20.3,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3
55,5448.6,0,100.9,0,1,1,1,2,1,2,0,0,0,2,2,1,0,3
20,1259.35,1,60.0,0,1,0,1,0,0,0,2,0,0,0,2,0,1,2
51,4116.9,0,80.75,0,1,1,1,2,1,0,0,0,2,0,0,0,1,2
22,469.85,0,20.55,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2
33,2651.1,0,80.6,1,0,0,1,0,1,0,2,0,2,0,0,2,0,0
17,1387.35,0,79.85,0,0,0,1,0,0,2,2,0,2,2,2,1,0,1
54,3529.95,1,65.25,1,0,0,1,0,0,0,0,2,2,0,2,1,0,0
13,232.1,0,19.45,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1
58,4807.35,0,80.65,1,0,0,1,2,1,0,0,0,2,0,0,0,0,0
35,3403.4,0,96.75,1,0,0,1,2,1,2,2,2,2,0,0,0,1,3
51,3966.3,0,76.4,1,1,1,1,0,0,2,0,0,2,2,2,1,1,0
22,605.9,0,26.25,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3
6,323.45,0,45.65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
16,1587.55,1,98.75,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2
26,1025.15,0,38.85,0,1,1,0,1,0,2,2,0,2,0,0,0,0,1
70,5536.5,0,79.15,1,1,0,1,2,0,2,2,2,2,2,0,2,0,3
24,1291.3,1,54.8,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1
3,168.15,0,56.15,1,1,1,1,0,0,0,2,2,0,0,0,0,1,3
3,220.4,0,70.3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
1,76.2,0,76.2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,2
56,5264.3,1,94.8,1,0,1,1,0,1,2,0,0,0,2,2,1,0,1
42,2727.8,0,66.4,0,1,0,1,2,0,2,2,0,2,0,0,0,1,1
56,4534.45,0,81.8,1,0,0,1,0,0,0,2,2,2,2,2,2,1,1
32,2628.6,1,85.95,0,1,0,1,2,1,0,0,0,0,2,0,0,1,1
8,842.9,0,101.15,0,1,0,1,0,1,0,2,2,0,2,2,0,0,2
37,3475.55,0,98.8,1,0,0,1,2,1,0,0,0,2,2,2,0,0,0
17,946.95,0,56.1,1,0,0,1,0,0,2,2,0,0,0,0,1,0,3
51,3145.15,0,60.5,0,1,0,1,0,0,2,2,0,2,0,0,1,1,0
2,171.45,0,91.45,1,1,0,1,2,1,0,0,2,0,2,0,0,1,2
43,1912.85,0,40.45,1,0,1,0,1,0,2,2,2,0,0,0,0,1,2
11,245.15,0,25.2,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2
15,1505.45,0,94.0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,1
3,57.4,0,20.55,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1
15,931.9,0,56.15,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3
15,1269.55,0,85.9,0,0,1,1,0,1,0,2,0,0,0,2,0,1,0
70,7397.0,0,106.5,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2
52,4016.3,0,79.2,1,1,1,1,0,0,2,2,2,0,2,2,2,0,2
24,1269.6,0,51.1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1
68,3848.8,0,55.9,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0
1,72.1,1,72.1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2
72,1709.1,0,24.45,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0
7,582.5,0,86.5,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2
10,851.75,1,85.55,1,1,0,1,2,1,0,0,0,0,0,2,0,0,2
24,527.35,0,20.45,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1
30,2638.1,0,94.4,0,0,0,1,0,1,0,0,0,2,2,2,1,1,0
9,661.25,0,79.35,1,1,1,1,2,1,0,0,2,0,0,0,0,1,0
1,44.4,0,44.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
33,3467.0,0,103.7,0,1,1,1,2,1,2,0,2,0,2,2,1,1,3
34,3634.8,0,105.1,0,0,0,1,0,1,0,2,2,2,2,2,0,1,2
52,5025.8,0,94.6,0,1,0,1,2,1,0,2,2,0,2,0,0,0,0
30,2627.2,1,90.05,0,1,0,1,2,1,0,2,0,0,2,0,0,1,2
1,20.0,0,20.0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2
51,4126.2,0,81.15,1,0,0,1,2,0,2,2,2,2,2,0,1,1,1
60,5610.25,0,94.4,1,1,0,1,0,1,0,2,0,0,2,2,1,1,2
21,1747.2,0,80.35,1,0,1,1,2,1,2,0,0,0,0,0,0,0,2
23,2249.1,0,98.7,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1
4,84.5,0,20.15,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
54,5893.15,0,110.35,0,1,0,1,2,1,0,2,2,2,2,2,1,0,2
13,394.1,0,30.85,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0
8,343.45,0,44.55,1,0,1,0,1,0,2,0,0,2,0,2,2,1,3
1,84.6,0,84.6,1,0,0,1,0,1,2,0,0,0,0,2,0,1,3
68,5696.6,0,85.5,1,1,1,1,2,1,2,2,0,0,0,0,1,1,0
72,6227.5,0,85.45,1,1,0,1,2,0,0,2,2,2,2,2,2,1,1
38,743.5,0,20.4,1,1,0,1,0,2,1,1,1,1,1,1,2,0,0
7,264.8,0,35.3,1,0,0,0,1,0,2,0,2,0,0,0,1,0,3
18,1612.75,0,90.1,0,0,0,1,2,1,0,0,0,2,0,2,0,1,2
15,311.6,0,19.75,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
1,50.8,0,50.8,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2
1,79.35,0,79.35,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0
22,566.5,0,25.25,1,0,0,1,2,2,1,1,1,1,1,1,2,0,3
2,174.8,0,96.0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2
1,20.25,0,20.25,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
11,501.0,0,48.55,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
1,73.5,0,73.5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
35,2848.45,0,83.15,1,0,0,1,2,1,0,0,0,0,2,0,0,0,2
71,5676.0,1,80.7,0,1,0,1,2,1,2,0,0,0,0,0,2,1,1
6,100.35,0,20.1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3
49,973.35,0,20.15,0,1,0,1,0,2,1,1,1,1,1,1,2,1,0
40,4131.95,0,104.8,1,0,0,1,2,1,0,0,2,2,2,2,0,0,0
1,79.5,0,79.5,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
23,1282.85,0,57.75,0,1,1,1,0,0,2,2,0,2,0,0,1,1,3
63,5817.0,0,90.05,0,0,0,1,0,1,0,0,2,2,2,0,1,1,1
61,6018.65,0,100.7,0,1,1,1,2,1,2,2,2,0,0,2,1,1,1
15,1415.0,0,100.15,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2
49,4547.25,1,90.05,1,1,0,1,2,1,0,2,0,0,0,2,0,0,1
46,2168.9,0,44.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1838.15,0,39.2,1,1,1,0,1,0,2,0,0,0,0,2,0,1,2
1,55.4,0,55.4,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2
11,929.3,0,79.0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0
72,7544.0,0,105.5,0,1,0,1,2,1,2,0,2,0,2,2,2,1,2
24,592.65,0,24.6,1,0,0,1,2,2,1,1,1,1,1,1,1,0,2
70,1715.15,0,25.35,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3
56,5953.0,0,109.6,0,1,1,1,2,1,2,0,2,2,2,2,0,1,3
19,962.9,0,49.6,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0
6,521.3,0,90.1,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2
6,497.6,1,79.7,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
1,94.4,0,94.4,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2
7,313.45,0,44.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
1,20.2,0,20.2,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3
1,75.35,0,75.35,1,1,0,1,0,1,0,0,2,0,0,0,0,0,1
48,1604.5,0,34.7,0,1,0,0,1,0,0,2,2,0,0,0,1,0,3
3,56.0,0,18.8,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
39,2341.5,0,59.85,0,1,1,1,0,0,0,0,2,0,2,0,0,1,3
15,288.05,0,20.0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2
72,7875.0,0,108.95,1,1,0,1,2,1,2,2,0,2,2,2,2,1,1
67,1284.2,0,19.4,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1
1,70.1,0,70.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
20,403.15,0,19.5,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3
13,701.05,0,54.15,0,1,1,1,0,0,2,0,0,2,0,0,1,0,0
57,1094.35,0,18.8,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1
35,3437.5,1,100.8,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2
39,1886.4,0,47.85,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2
24,531.55,0,21.05,0,0,1,1,0,2,1,1,1,1,1,1,1,0,0
56,5508.35,0,98.25,0,1,0,1,2,1,0,2,0,0,2,2,1,1,2
37,2868.15,1,76.5,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2
2,87.3,0,54.45,1,0,0,1,0,0,2,0,0,2,0,0,0,1,3
71,5894.5,0,83.3,0,1,0,1,2,0,0,2,2,2,2,2,2,1,1
60,3483.45,0,59.85,0,1,0,1,0,0,2,2,0,2,0,0,2,0,0
1,21.05,0,21.05,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3
3,220.45,0,69.95,0,0,0,1,0,0,0,0,2,0,2,2,1,1,2
0,61.9,0,61.9,1,0,1,1,2,0,2,2,0,2,0,0,2,1,0
31,2156.25,0,72.45,1,0,0,1,0,0,2,2,2,2,2,0,0,1,0
66,5196.1,0,79.5,1,0,1,1,0,0,0,2,2,2,2,2,2,1,1
4,333.55,0,84.05,0,0,1,1,2,1,0,2,2,0,0,0,0,0,0
66,7181.95,1,108.1,0,1,0,1,2,1,0,2,2,2,2,2,1,1,1
9,564.4,0,70.05,1,1,0,1,0,0,0,0,2,0,2,2,0,1,3
65,6725.5,1,105.85,0,1,0,1,0,1,0,2,2,2,2,2,2,1,1
7,544.55,0,74.65,1,0,0,1,0,1,0,0,2,0,0,0,0,0,3
3,154.65,0,55.1,0,0,1,1,0,0,2,0,0,2,0,0,0,1,3
67,1759.55,0,26.1,0,0,0,1,2,2,1,1,1,1,1,1,2,1,3
72,8164.1,0,113.4,1,0,0,1,2,1,2,2,2,2,2,2,2,0,0
71,7548.1,1,105.1,1,1,1,1,2,1,2,2,0,0,2,2,0,1,1
26,978.6,0,35.4,0,1,0,0,1,0,2,0,2,0,0,0,1,0,1
3,154.55,0,55.8,1,1,0,1,0,0,0,0,2,2,0,0,0,1,3
17,409.9,0,24.1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3
55,5409.75,1,100.15,0,0,0,1,2,1,0,0,2,0,2,2,1,1,2
57,5567.45,1,95.3,0,1,1,1,0,1,0,2,2,2,2,0,0,1,1
4,317.25,0,79.15,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2
53,1301.9,0,24.05,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0
45,929.2,0,20.35,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3
65,6767.1,1,103.9,0,1,1,1,2,1,0,0,2,2,2,2,1,1,0
45,2221.55,0,50.25,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1
46,4312.5,0,94.65,1,1,0,1,2,1,0,2,2,0,2,0,1,1,2
71,5999.85,0,82.0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,1
7,305.55,0,49.65,1,1,1,0,1,0,2,0,2,2,0,2,2,0,1
6,477.55,0,83.55,1,1,1,1,0,1,0,2,0,0,0,2,0,1,1
6,669.45,0,109.9,0,0,0,1,2,1,0,2,2,2,2,2,0,1,1
1,50.65,0,50.65,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3
26,786.5,0,29.8,0,0,1,0,1,0,0,0,2,0,0,0,0,1,3
51,3901.25,0,75.2,1,1,0,1,2,0,0,0,0,2,2,2,2,1,0
71,5139.65,1,72.9,1,1,1,1,2,0,0,2,2,2,0,2,1,1,0
38,4026.4,0,105.0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2
58,5817.7,0,95.3,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2
18,1745.5,0,95.95,0,1,0,1,0,1,0,0,2,0,2,2,0,1,1
37,3247.55,0,91.2,1,1,1,1,0,1,0,0,0,0,2,2,1,0,1
65,1715.1,0,24.75,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1
14,664.4,0,48.8,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0
47,1250.85,0,26.9,0,1,0,1,2,2,1,1,1,1,1,1,1,0,2
62,5618.3,1,89.1,1,1,0,1,2,1,2,2,2,0,0,0,0,1,2
48,4692.95,0,97.05,0,1,0,1,0,1,0,2,2,0,2,2,1,1,2
55,5676.65,0,103.65,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1
69,7430.75,0,110.05,1,0,0,1,2,1,2,2,2,0,2,2,2,1,1
71,6328.7,0,87.25,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1
55,4600.95,0,85.1,0,1,1,1,2,1,2,2,0,0,0,0,0,1,2
3,256.75,0,85.7,1,0,0,1,0,1,0,0,2,0,0,2,0,0,1
50,5038.45,0,100.2,0,0,0,1,0,1,0,2,0,2,2,2,2,1,3
11,1020.2,0,90.6,1,1,1,1,0,1,0,0,0,0,2,2,0,0,2
49,4920.8,0,99.25,1,1,0,1,0,1,0,0,2,2,2,2,1,1,1
43,3954.1,0,91.65,0,0,0,1,0,1,0,2,2,0,2,0,0,1,2
1,70.15,1,70.15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
36,3067.2,0,84.9,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2
42,2763.35,0,63.7,1,1,1,1,0,0,2,0,0,2,0,2,1,0,1
2,96.8,0,51.4,0,0,0,0,1,0,0,2,0,0,2,2,0,0,2
1,68.65,0,68.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
12,246.7,0,20.3,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3
37,2347.85,0,64.65,0,0,0,1,2,0,2,0,0,0,2,0,1,0,0
24,2001.0,0,79.85,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1
72,1326.25,0,20.1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1
61,4904.85,1,82.15,1,1,0,1,2,1,0,2,0,0,0,0,0,1,2
58,5430.35,0,94.7,1,1,1,1,2,1,0,2,0,2,2,0,1,1,1
1,69.75,1,69.75,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
25,1404.65,0,60.35,1,1,1,1,2,0,0,0,0,0,2,0,0,0,2
59,3645.5,0,61.35,1,0,0,1,0,0,0,0,2,0,0,2,1,1,0
32,2871.5,0,91.05,1,0,0,1,0,1,0,0,0,0,2,2,0,0,2
44,780.25,0,19.6,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3
16,1422.1,0,88.45,0,0,0,1,2,1,0,0,2,0,0,2,0,1,2
35,3554.6,1,99.05,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2
8,438.4,0,45.15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
8,164.3,1,19.65,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2
22,1914.9,0,94.7,1,1,0,1,0,1,0,0,2,0,2,2,0,1,1
72,6921.7,0,94.45,0,1,0,1,2,1,2,2,0,0,0,2,2,1,1
14,1178.4,0,89.95,1,0,0,1,2,1,0,0,0,2,2,0,0,1,2
10,329.8,1,34.7,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2
6,523.5,0,84.85,1,0,0,1,0,1,0,2,0,0,2,0,0,1,2
2,42.9,0,20.4,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3
36,666.75,0,20.0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3
23,2341.55,0,93.5,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2
2,196.75,1,93.85,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2
5,452.7,0,92.5,1,0,0,1,2,1,0,0,2,0,2,0,0,1,2
42,1097.15,0,25.1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
64,1584.8,0,25.0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1
3,194.2,0,70.15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
49,2070.75,0,40.65,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0
47,5317.8,0,113.45,1,1,1,1,2,1,2,2,2,2,2,2,1,1,0
1,25.7,0,25.7,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2
61,6066.55,1,98.3,1,1,0,1,2,1,0,2,2,2,2,0,1,1,3
14,268.4,0,19.95,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3
31,1825.5,0,59.7,1,1,1,1,2,0,0,0,0,0,0,2,0,0,0
2,160.8,0,76.4,0,0,0,1,0,0,0,0,2,2,2,2,0,0,2
62,4284.2,0,72.0,0,1,0,1,0,0,2,2,2,0,2,0,2,1,1
7,521.1,0,74.65,0,0,0,1,2,0,0,0,0,2,2,2,0,1,2
70,1462.05,1,19.55,0,1,0,1,0,2,1,1,1,1,1,1,2,1,1
69,6671.7,0,95.2,1,1,1,1,0,1,0,0,0,2,2,2,2,1,1
18,1359.45,1,73.55,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2
50,5405.8,0,109.65,0,1,0,1,2,1,2,2,0,2,2,2,0,1,0
2,149.55,1,78.55,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2
50,5265.5,1,101.9,1,1,0,1,2,1,2,2,2,0,2,0,1,1,0
1,45.35,0,45.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
20,1540.35,0,69.8,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
12,444.75,0,33.15,0,1,1,0,1,0,2,0,0,2,0,0,1,0,1
1,79.1,1,79.1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2
3,69.25,0,19.45,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3
35,1916.0,0,54.95,0,1,1,1,0,0,2,0,0,2,0,0,1,1,0
58,6017.65,0,103.25,1,0,0,1,2,1,0,2,2,0,2,2,1,1,0
43,3161.4,0,75.35,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1
25,546.85,0,25.4,1,1,1,1,2,2,1,1,1,1,1,1,0,1,0
16,1267.95,0,79.95,0,1,1,1,2,1,0,2,0,0,0,0,0,1,1
53,1110.05,0,19.9,1,1,0,1,0,2,1,1,1,1,1,1,2,0,1
13,1127.2,1,82.0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2
1,20.3,0,20.3,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3
18,1836.25,1,99.75,0,1,0,1,2,1,0,0,0,2,2,2,0,0,0
43,4759.85,0,104.6,0,0,0,1,2,1,0,2,2,0,2,2,2,1,2
64,7222.75,0,113.35,0,1,1,1,2,1,2,2,2,2,2,2,1,0,2
24,1367.75,0,57.6,0,1,1,0,1,0,2,2,2,0,2,2,1,0,2
36,1815.0,0,51.05,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1
1,30.55,0,30.55,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
23,2198.3,0,91.1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1
27,1246.4,0,45.85,1,1,1,0,1,0,0,2,2,0,0,2,1,1,1
4,422.4,1,94.75,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2
68,5233.25,0,76.75,1,0,0,1,2,0,2,2,2,0,0,2,1,0,1
71,5662.25,0,80.45,0,1,0,1,2,0,0,0,2,2,2,2,2,1,0
27,1893.95,1,75.5,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2
45,1138.8,0,24.65,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0
11,837.95,0,76.5,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2
52,4331.4,0,83.8,1,0,0,1,0,1,0,0,2,0,0,2,0,1,1
68,5333.35,0,78.45,0,1,1,1,2,0,2,2,2,2,0,2,1,1,2
53,3229.65,1,60.05,1,1,0,1,2,0,2,0,0,2,0,0,1,1,2
35,3782.4,0,109.95,1,1,1,1,2,1,0,2,2,2,2,2,0,1,2
71,6506.15,0,93.2,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1
31,683.25,0,20.95,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3
72,8093.15,0,114.0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2
1,45.15,0,45.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
31,2640.55,0,81.15,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2
32,2665.0,1,79.5,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2
45,886.4,0,20.0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0
13,916.75,1,70.15,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2
6,503.6,1,85.15,1,0,0,1,0,1,2,0,0,0,2,0,0,1,0
24,1338.15,0,54.75,1,1,1,1,2,0,2,0,0,0,0,0,0,0,2
17,792.15,0,44.45,1,1,1,0,1,0,2,0,2,0,2,0,1,0,1
19,279.2,0,18.8,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3
51,4750.95,1,93.8,1,1,0,1,2,1,2,0,2,0,2,0,0,1,0
7,602.55,0,85.2,1,0,0,1,2,1,0,0,0,0,0,2,0,1,3
21,2239.4,0,104.55,0,0,0,1,0,1,0,2,2,2,2,2,1,1,3
4,176.2,0,44.8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30,637.55,0,19.05,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3
40,3292.3,0,81.2,1,1,1,1,2,1,0,0,2,0,0,0,0,1,2
55,5743.05,0,104.15,1,1,0,1,2,1,0,0,2,2,2,2,1,1,2
46,1066.15,0,24.45,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0
40,4335.2,0,105.95,0,0,0,1,2,1,0,0,2,2,2,2,1,1,1
70,5917.55,0,84.8,0,1,0,1,2,0,0,2,2,2,2,2,2,1,0
23,470.2,0,19.5,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3
46,3846.35,0,81.0,1,1,1,1,0,0,2,0,2,2,2,2,2,0,3
66,4508.65,0,67.45,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0
20,1916.2,0,95.5,0,1,1,1,2,1,0,0,2,2,0,2,0,1,0
72,1787.35,0,25.2,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0
6,98.35,0,20.2,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3
54,5129.45,0,97.2,0,0,0,1,2,1,0,2,0,0,2,2,2,1,0
29,1442.0,1,51.6,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2
19,1760.25,1,94.95,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2
38,2497.35,1,70.15,1,0,0,1,0,0,0,2,2,2,2,0,1,1,1
24,1348.5,0,54.95,1,0,0,1,0,0,2,0,0,2,0,0,0,0,2
59,1286.0,0,20.6,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3
5,85.1,0,20.1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3
52,5916.45,0,111.25,0,0,0,1,2,1,2,2,0,2,2,2,1,1,1
14,1043.8,1,78.85,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2
2,139.4,0,74.4,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2
