,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,type
7679,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,test
7680,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,test
7681,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7682,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7683,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7684,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,test
7685,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7686,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7687,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7688,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7689,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7690,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,test
7691,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7692,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7693,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,test
7694,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7695,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7696,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7697,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7698,3.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7699,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7700,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7701,2.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7702,2.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,2.0,4.0,7.0,5.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7703,3.0,3.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7704,2.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,5.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7705,5.0,2.0,5.0,1.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7706,1.0,3.0,9.0,0.0,5.0,1.0,1.0,1.0,10.0,0.0,2.0,3.0,3.0,8.0,8.0,0.0,3.0,1.0,0.0,7.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7707,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7708,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7709,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,1.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7710,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,test
7711,3.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7712,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7713,5.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7714,5.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,10.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,1.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7715,2.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7716,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,test
7717,0.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,2.0,4.0,7.0,5.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7718,2.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7719,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7720,0.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7721,5.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7722,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,test
7723,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,8.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7724,0.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7725,5.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7726,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7727,5.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,1.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7728,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7729,5.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7730,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7731,5.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7732,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7733,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7734,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,test
7735,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7736,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7737,3.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,8.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7738,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7739,3.0,3.0,9.0,0.0,5.0,1.0,1.0,1.0,10.0,0.0,2.0,3.0,3.0,8.0,8.0,0.0,3.0,1.0,0.0,7.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7740,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,test
7741,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,8.0,1.0,2.0,test
7742,3.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7743,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7744,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,test
7745,2.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7746,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7747,0.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7748,5.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7749,3.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7750,3.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7751,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7752,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7753,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7754,3.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7755,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7756,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7757,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7758,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7759,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,test
7760,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7761,5.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7762,5.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,8.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7763,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,test
7764,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7765,5.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7766,3.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7767,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7768,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7769,0.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7770,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7771,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7772,0.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7773,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,test
7774,5.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7775,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7776,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7777,5.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7778,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,test
7779,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,2.0,4.0,7.0,5.0,0.0,test
7780,3.0,2.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7781,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7782,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7783,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7784,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,test
7785,3.0,2.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7786,2.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7787,2.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7788,2.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,8.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7789,3.0,3.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7790,3.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,3.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7791,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
7792,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,test
7793,3.0,2.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,train,,,,,,,,,,,,,,,,,,,,,,,
7794,3.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,0.0,train,,,,,,,,,,,,,,,,,,,,,,,
7795,3.0,2.0,8.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,train,,,,,,,,,,,,,,,,,,,,,,,
7796,3.0,3.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0,7.0,4.0,2.0,train,,,,,,,,,,,,,,,,,,,,,,,
