,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
535846,581217,23292,SPACEBOY CHILDRENS CUP,2,2011-12-08 09:20:00,2.46,,United Kingdom
535847,581217,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,2011-12-08 09:20:00,2.46,,United Kingdom
535848,581217,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-12-08 09:20:00,2.46,,United Kingdom
535849,581217,23295,SET OF 12 MINI LOAF BAKING CASES,2,2011-12-08 09:20:00,2.46,,United Kingdom
535850,581217,23298,SPOTTY BUNTING,2,2011-12-08 09:20:00,10.79,,United Kingdom
535851,581217,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-12-08 09:20:00,3.29,,United Kingdom
535852,581217,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-12-08 09:20:00,3.29,,United Kingdom
535853,581217,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-12-08 09:20:00,3.29,,United Kingdom
535854,581217,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,2011-12-08 09:20:00,1.25,,United Kingdom
535855,581217,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-12-08 09:20:00,1.25,,United Kingdom
535856,581217,23313,VINTAGE CHRISTMAS BUNTING,1,2011-12-08 09:20:00,10.79,,United Kingdom
535857,581217,23318,BOX OF 6 MINI VINTAGE CRACKERS,7,2011-12-08 09:20:00,4.96,,United Kingdom
535858,581217,23322,LARGE WHITE HEART OF WICKER,1,2011-12-08 09:20:00,5.79,,United Kingdom
535859,581217,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,10,2011-12-08 09:20:00,7.46,,United Kingdom
535860,581217,23331,DECORATIVE WICKER HEART SMALL,6,2011-12-08 09:20:00,1.25,,United Kingdom
535861,581217,23332,IVORY WICKER HEART LARGE,1,2011-12-08 09:20:00,3.29,,United Kingdom
535862,581217,23339,EGG FRYING PAN BLUE ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535863,581217,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535864,581217,23344,JUMBO BAG 50'S CHRISTMAS ,13,2011-12-08 09:20:00,4.13,,United Kingdom
535865,581217,23346,SPACEBOY BEAKER,1,2011-12-08 09:20:00,2.46,,United Kingdom
535866,581217,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-12-08 09:20:00,2.46,,United Kingdom
535867,581217,23351,ROLL WRAP 50'S CHRISTMAS,3,2011-12-08 09:20:00,2.46,,United Kingdom
535868,581217,23354,6 GIFT TAGS 50'S CHRISTMAS ,1,2011-12-08 09:20:00,1.63,,United Kingdom
535869,581217,23355,HOT WATER BOTTLE KEEP CALM,2,2011-12-08 09:20:00,10.79,,United Kingdom
535870,581217,23356,LOVE HOT WATER BOTTLE,1,2011-12-08 09:20:00,12.46,,United Kingdom
535871,581217,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-12-08 09:20:00,1.25,,United Kingdom
535872,581217,23366,SET 12 COLOURING PENCILS DOILY,4,2011-12-08 09:20:00,1.25,,United Kingdom
535873,581217,23367,SET 12 COLOUR PENCILS SPACEBOY ,2,2011-12-08 09:20:00,1.25,,United Kingdom
535874,581217,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1,2011-12-08 09:20:00,1.25,,United Kingdom
535875,581217,23370,SET 36 COLOURING PENCILS DOILY,5,2011-12-08 09:20:00,2.46,,United Kingdom
535876,581217,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-12-08 09:20:00,2.46,,United Kingdom
535877,581217,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1,2011-12-08 09:20:00,0.83,,United Kingdom
535878,581217,23377,PACK OF 12 DOLLY GIRL TISSUES,4,2011-12-08 09:20:00,0.83,,United Kingdom
535879,581217,23378,PACK OF 12 50'S CHRISTMAS TISSUES,3,2011-12-08 09:20:00,0.83,,United Kingdom
535880,581217,23379,PACK OF 12 RED APPLE TISSUES,1,2011-12-08 09:20:00,0.83,,United Kingdom
535881,581217,23380,PACK OF 12 VINTAGE DOILY TISSUES,1,2011-12-08 09:20:00,0.83,,United Kingdom
535882,581217,23388,WOODLAND MINI BACKPACK,1,2011-12-08 09:20:00,8.29,,United Kingdom
535883,581217,23390,DOLLY GIRL MINI BACKPACK,2,2011-12-08 09:20:00,8.29,,United Kingdom
535884,581217,23392,SPACEBOY ROCKET LOLLY MAKERS,5,2011-12-08 09:20:00,4.13,,United Kingdom
535885,581217,23393,HOME SWEET HOME CUSHION COVER ,1,2011-12-08 09:20:00,10.79,,United Kingdom
535886,581217,23395,BELLE JARDINIERE CUSHION COVER,1,2011-12-08 09:20:00,10.79,,United Kingdom
535887,581217,23397,FOOT STOOL HOME SWEET HOME ,2,2011-12-08 09:20:00,19.96,,United Kingdom
535888,581217,23398,HANGING HEART BONHEUR,1,2011-12-08 09:20:00,2.08,,United Kingdom
535889,581217,23399,HOME SWEET HOME HANGING HEART,1,2011-12-08 09:20:00,2.08,,United Kingdom
535890,581217,23407,SET OF 2 TRAYS HOME SWEET HOME,1,2011-12-08 09:20:00,16.63,,United Kingdom
535891,581217,23419,HOME SWEET HOME BOTTLE ,3,2011-12-08 09:20:00,4.13,,United Kingdom
535892,581217,23422,PANTRY HOOK BALLOON WHISK ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535893,581217,23423,PANTRY 3 HOOK ROLLING PIN HANGER,1,2011-12-08 09:20:00,7.46,,United Kingdom
535894,581217,23425,STORAGE TIN HOME SWEET HOME,2,2011-12-08 09:20:00,4.96,,United Kingdom
535895,581217,23426,METAL SIGN DROP YOUR PANTS,1,2011-12-08 09:20:00,5.79,,United Kingdom
535896,581217,23428,IVORY RETRO KITCHEN WALL CLOCK,1,2011-12-08 09:20:00,16.63,,United Kingdom
535897,581217,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,14,2011-12-08 09:20:00,0.83,,United Kingdom
535898,581217,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1,2011-12-08 09:20:00,0.83,,United Kingdom
535899,581217,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,2,2011-12-08 09:20:00,2.46,,United Kingdom
535900,581217,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,2011-12-08 09:20:00,16.63,,United Kingdom
535901,581217,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,2011-12-08 09:20:00,7.46,,United Kingdom
535902,581217,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1,2011-12-08 09:20:00,15.79,,United Kingdom
535903,581217,23493,VINTAGE DOILY TRAVEL SEWING KIT,5,2011-12-08 09:20:00,3.29,,United Kingdom
535904,581217,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,2011-12-08 09:20:00,12.46,,United Kingdom
535905,581217,23495,SET OF 3 PANTRY WOODEN SPOONS,1,2011-12-08 09:20:00,2.46,,United Kingdom
535906,581217,23496,PANTRY KITCHEN THERMOMETER ,1,2011-12-08 09:20:00,2.46,,United Kingdom
535907,581217,23497,CLASSIC CHROME BICYCLE BELL ,3,2011-12-08 09:20:00,3.29,,United Kingdom
535908,581217,23498,CLASSIC BICYCLE CLIPS ,2,2011-12-08 09:20:00,3.29,,United Kingdom
535909,581217,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-12-08 09:20:00,2.46,,United Kingdom
535910,581217,23509,MINI PLAYING CARDS FUN FAIR ,1,2011-12-08 09:20:00,0.83,,United Kingdom
535911,581217,23510,MINI PLAYING CARDS GYMKHANA,1,2011-12-08 09:20:00,0.83,,United Kingdom
535912,581217,23511,EMBROIDERED RIBBON REEL EMILY ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535913,581217,23526,WALL ART DOG LICENCE ,2,2011-12-08 09:20:00,12.46,,United Kingdom
535914,581217,23528,WALL ART SPACEBOY,1,2011-12-08 09:20:00,7.46,,United Kingdom
535915,581217,23529,WALL ART DOLLY GIRL ,1,2011-12-08 09:20:00,7.46,,United Kingdom
535916,581217,23530,WALL ART ONLY ONE PERSON ,1,2011-12-08 09:20:00,10.79,,United Kingdom
535917,581217,23534,WALL ART STOP FOR TEA ,6,2011-12-08 09:20:00,12.46,,United Kingdom
535918,581217,23535,WALL ART BICYCLE SAFETY,4,2011-12-08 09:20:00,12.46,,United Kingdom
535919,581217,23551,PACK OF 12 PAISLEY PARK TISSUES ,1,2011-12-08 09:20:00,0.83,,United Kingdom
535920,581217,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-08 09:20:00,4.13,,United Kingdom
535921,581217,23554,LANDMARK FRAME OXFORD STREET,1,2011-12-08 09:20:00,24.96,,United Kingdom
535922,581217,23559,WOODLAND BUNNIES LOLLY MAKERS,3,2011-12-08 09:20:00,4.13,,United Kingdom
535923,581217,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,2,2011-12-08 09:20:00,5.79,,United Kingdom
535924,581217,23564,EGG CUP MILKMAID INGRID,1,2011-12-08 09:20:00,2.46,,United Kingdom
535925,581217,23566,EGG CUP MILKMAID HEIDI,3,2011-12-08 09:20:00,2.46,,United Kingdom
535926,581217,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-12-08 09:20:00,2.46,,United Kingdom
535927,581217,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-12-08 09:20:00,3.29,,United Kingdom
535928,581217,23575,SNACK TRAY PAISLEY PARK,1,2011-12-08 09:20:00,4.13,,United Kingdom
535929,581217,23576,SNACK TRAY RED VINTAGE DOILY,1,2011-12-08 09:20:00,4.13,,United Kingdom
535930,581217,23579,SNACK TRAY I LOVE LONDON,1,2011-12-08 09:20:00,4.13,,United Kingdom
535931,581217,23581,JUMBO BAG PAISLEY PARK,1,2011-12-08 09:20:00,4.13,,United Kingdom
535932,581217,23583,LUNCH BAG PAISLEY PARK  ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535933,581217,23603,SET 10 CARD KRAFT REINDEER 17084,2,2011-12-08 09:20:00,2.49,,United Kingdom
535934,581217,23614,SET 10 CARDS 12 DAYS WRAP  17058,1,2011-12-08 09:20:00,3.33,,United Kingdom
535935,581217,23616,SET 10 CARDS JINGLE BELLS 17217,1,2011-12-08 09:20:00,2.49,,United Kingdom
535936,581217,23636,SET 10 CARDS WISHING TREE 17116,2,2011-12-08 09:20:00,2.91,,United Kingdom
535937,581217,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,2,2011-12-08 09:20:00,2.49,,United Kingdom
535938,581217,23661,MILK MAIDS MUG ,3,2011-12-08 09:20:00,4.13,,United Kingdom
535939,581217,23694,PAISLEY PARK CARD,1,2011-12-08 09:20:00,0.83,,United Kingdom
535940,581217,35095A,BLUE VICTORIAN FABRIC OVAL BOX,3,2011-12-08 09:20:00,0.83,,United Kingdom
535941,581217,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-12-08 09:20:00,0.83,,United Kingdom
535942,581217,35646,VINTAGE BEAD PINK EVENING BAG,2,2011-12-08 09:20:00,2.46,,United Kingdom
535943,581217,35953,FOLKART STAR CHRISTMAS DECORATIONS,12,2011-12-08 09:20:00,0.61,,United Kingdom
535944,581217,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-12-08 09:20:00,1.63,,United Kingdom
535945,581217,35964,FOLKART CLIP ON STARS,3,2011-12-08 09:20:00,0.83,,United Kingdom
535946,581217,35967,FOLK ART METAL STAR T-LIGHT HOLDER,1,2011-12-08 09:20:00,0.83,,United Kingdom
535947,581217,35970,ZINC FOLKART SLEIGH BELLS,2,2011-12-08 09:20:00,4.13,,United Kingdom
535948,581217,46776B,WOVEN BERRIES CUSHION COVER ,2,2011-12-08 09:20:00,4.13,,United Kingdom
535949,581217,46776D,WOVEN SUNSET CUSHION COVER ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535950,581217,46776F,WOVEN ROSE GARDEN CUSHION COVER ,1,2011-12-08 09:20:00,4.13,,United Kingdom
535951,581217,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-12-08 09:20:00,1.46,,United Kingdom
535952,581217,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2011-12-08 09:20:00,3.29,,United Kingdom
535953,581217,47566,PARTY BUNTING,1,2011-12-08 09:20:00,10.79,,United Kingdom
535954,581217,47593B,SCOTTIE DOGS BABY BIB,3,2011-12-08 09:20:00,0.83,,United Kingdom
535955,581217,48129,DOORMAT TOPIARY,1,2011-12-08 09:20:00,15.79,,United Kingdom
535956,581217,48173C,DOORMAT BLACK FLOCK ,1,2011-12-08 09:20:00,15.79,,United Kingdom
535957,581217,51014C,"FEATHER PEN,COAL BLACK",2,2011-12-08 09:20:00,0.83,,United Kingdom
535958,581217,72122,COFFEE SCENT PILLAR CANDLE,1,2011-12-08 09:20:00,1.88,,United Kingdom
535959,581217,72133,COLUMBIAN CANDLE RECTANGLE,2,2011-12-08 09:20:00,2.46,,United Kingdom
535960,581217,72134,COLUMBIAN  CUBE CANDLE ,4,2011-12-08 09:20:00,1.63,,United Kingdom
535961,581217,72799E,IVORY PILLAR CANDLE SILVER FLOCK,3,2011-12-08 09:20:00,3.29,,United Kingdom
535962,581217,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,3,2011-12-08 09:20:00,3.29,,United Kingdom
535963,581217,79144B,PAINTED LIGHTBULB STAR+ MOON,1,2011-12-08 09:20:00,0.83,,United Kingdom
535964,581217,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-12-08 09:20:00,0.83,,United Kingdom
535965,581217,79321,CHILLI LIGHTS,2,2011-12-08 09:20:00,12.46,,United Kingdom
535966,581217,82001S,SILVER RECORD COVER FRAME,1,2011-12-08 09:20:00,7.46,,United Kingdom
535967,581217,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-12-08 09:20:00,16.63,,United Kingdom
535968,581217,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-12-08 09:20:00,1.63,,United Kingdom
535969,581217,82580,BATHROOM METAL SIGN,2,2011-12-08 09:20:00,1.25,,United Kingdom
535970,581217,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2011-12-08 09:20:00,2.46,,United Kingdom
535971,581217,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-12-08 09:20:00,2.46,,United Kingdom
535972,581217,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-12-08 09:20:00,8.29,,United Kingdom
535973,581217,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,2011-12-08 09:20:00,4.13,,United Kingdom
535974,581217,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,4,2011-12-08 09:20:00,3.29,,United Kingdom
535975,581217,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,2011-12-08 09:20:00,3.29,,United Kingdom
535976,581217,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-12-08 09:20:00,58.29,,United Kingdom
535977,581217,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2011-12-08 09:20:00,4.96,,United Kingdom
535978,581217,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2011-12-08 09:20:00,4.13,,United Kingdom
535979,581217,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-12-08 09:20:00,2.46,,United Kingdom
535980,581217,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,9,2011-12-08 09:20:00,2.46,,United Kingdom
535981,581217,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2011-12-08 09:20:00,1.46,,United Kingdom
535982,581217,84559A,3D SHEET OF DOG STICKERS,1,2011-12-08 09:20:00,1.63,,United Kingdom
535983,581217,84568,GIRLS ALPHABET IRON ON PATCHES ,50,2011-12-08 09:20:00,0.42,,United Kingdom
535984,581217,84598,BOYS ALPHABET IRON ON PATCHES,11,2011-12-08 09:20:00,0.42,,United Kingdom
535985,581217,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-12-08 09:20:00,0.83,,United Kingdom
535986,581217,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2011-12-08 09:20:00,1.24,,United Kingdom
535987,581217,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-12-08 09:20:00,9.13,,United Kingdom
535988,581217,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-08 09:20:00,3.12,,United Kingdom
535989,581217,84923,PINK BUTTERFLY HANDBAG W BOBBLES,2,2011-12-08 09:20:00,4.13,,United Kingdom
535990,581217,84946,ANTIQUE SILVER T-LIGHT GLASS,14,2011-12-08 09:20:00,2.46,,United Kingdom
535991,581217,84968D,SET OF 16 VINTAGE RED CUTLERY,1,2011-12-08 09:20:00,24.96,,United Kingdom
535992,581217,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,4,2011-12-08 09:20:00,2.08,,United Kingdom
535993,581217,84971S,SMALL HEART FLOWERS HOOK ,4,2011-12-08 09:20:00,1.63,,United Kingdom
535994,581217,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-12-08 09:20:00,2.46,,United Kingdom
535995,581217,84991,60 TEATIME FAIRY CAKE CASES,2,2011-12-08 09:20:00,1.25,,United Kingdom
535996,581217,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-12-08 09:20:00,1.25,,United Kingdom
535997,581217,85014B,RED RETROSPOT UMBRELLA,1,2011-12-08 09:20:00,12.46,,United Kingdom
535998,581217,85032B,BLOSSOM IMAGES GIFT WRAP SET,2,2011-12-08 09:20:00,1.63,,United Kingdom
535999,581217,85032C,CURIOUS IMAGES GIFT WRAP SET,4,2011-12-08 09:20:00,1.63,,United Kingdom
536000,581217,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2011-12-08 09:20:00,8.29,,United Kingdom
536001,581217,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,4,2011-12-08 09:20:00,1.63,,United Kingdom
536002,581217,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,3,2011-12-08 09:20:00,1.63,,United Kingdom
536003,581217,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-12-08 09:20:00,3.29,,United Kingdom
536004,581217,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-12-08 09:20:00,2.46,,United Kingdom
536005,581217,85049H,URBAN BLACK RIBBONS ,4,2011-12-08 09:20:00,0.83,,United Kingdom
536006,581217,85053,FRENCH ENAMEL CANDLEHOLDER,12,2011-12-08 09:20:00,2.1,,United Kingdom
536007,581217,85066,CREAM SWEETHEART MINI CHEST,1,2011-12-08 09:20:00,24.96,,United Kingdom
536008,581217,85094,CANDY SPOT EGG WARMER RABBIT,2,2011-12-08 09:20:00,0.83,,United Kingdom
536009,581217,85099B,JUMBO BAG RED RETROSPOT,6,2011-12-08 09:20:00,4.13,,United Kingdom
536010,581217,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-12-08 09:20:00,4.13,,United Kingdom
536011,581217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-08 09:20:00,5.79,,United Kingdom
536012,581217,85129C,BEADED CRYSTAL HEART BLUE SMALL,1,2011-12-08 09:20:00,2.46,,United Kingdom
536013,581217,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-12-08 09:20:00,4.96,,United Kingdom
536014,581217,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-12-08 09:20:00,4.13,,United Kingdom
536015,581217,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2011-12-08 09:20:00,4.13,,United Kingdom
536016,581217,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,2011-12-08 09:20:00,4.13,,United Kingdom
536017,581217,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,2011-12-08 09:20:00,4.96,,United Kingdom
536018,581217,85174,S/4 CACTI CANDLES,1,2011-12-08 09:20:00,10.79,,United Kingdom
536019,581217,85176,SEWING SUSAN 21 NEEDLE SET,3,2011-12-08 09:20:00,1.63,,United Kingdom
536020,581217,85177,BASKET OF FLOWERS SEWING KIT,3,2011-12-08 09:20:00,1.63,,United Kingdom
536021,581217,85179A,GREEN BITTY LIGHT CHAIN,3,2011-12-08 09:20:00,2.46,,United Kingdom
536022,581217,85179C,PINK BITTY LIGHT CHAIN,1,2011-12-08 09:20:00,2.46,,United Kingdom
536023,581217,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,2011-12-08 09:20:00,5.79,,United Kingdom
536024,581217,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-12-08 09:20:00,1.63,,United Kingdom
536025,581217,90003E,GREEN PAIR HEART HAIR SLIDES,1,2011-12-08 09:20:00,3.73,,United Kingdom
536026,581217,90014A,SILVER M.O.P. ORBIT NECKLACE,1,2011-12-08 09:20:00,10.4,,United Kingdom
536027,581217,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,2011-12-08 09:20:00,4.15,,United Kingdom
536028,581217,90019C,SILVER BLACK ORBIT BRACELET,2,2011-12-08 09:20:00,5.4,,United Kingdom
536029,581217,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2011-12-08 09:20:00,3.73,,United Kingdom
536030,581217,90054,CRACKED GLAZE EARRINGS RED,1,2011-12-08 09:20:00,2.48,,United Kingdom
536031,581217,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,2,2011-12-08 09:20:00,6.65,,United Kingdom
536032,581217,90120C,GREEN MURANO TWIST BRACELET,1,2011-12-08 09:20:00,4.15,,United Kingdom
536033,581217,90146,FINE SILVER NECKLACE W PASTEL FLOWE,1,2011-12-08 09:20:00,7.9,,United Kingdom
536034,581217,90158,ST TROPEZ NECKLACE,1,2011-12-08 09:20:00,4.98,,United Kingdom
536035,581217,90161B,ANT COPPER TURQ BOUDICCA BRACELET,2,2011-12-08 09:20:00,4.98,,United Kingdom
536036,581217,90174,BUTTERFLY HAIR BAND,1,2011-12-08 09:20:00,2.48,,United Kingdom
536037,581217,90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,1,2011-12-08 09:20:00,9.15,,United Kingdom
536038,581217,90182B,AMETHYST 3 BEAD DROP EARRINGS,1,2011-12-08 09:20:00,2.9,,United Kingdom
536039,581217,90182C,BLACK 3 BEAD DROP EARRINGS,1,2011-12-08 09:20:00,2.9,,United Kingdom
536040,581217,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,2,2011-12-08 09:20:00,4.15,,United Kingdom
536041,581217,90200D,PINK SWEETHEART BRACELET,1,2011-12-08 09:20:00,4.15,,United Kingdom
536042,581217,90200E,GREEN SWEETHEART BRACELET,1,2011-12-08 09:20:00,4.15,,United Kingdom
536043,581217,90201C,RED ENAMEL FLOWER RING,1,2011-12-08 09:20:00,2.9,,United Kingdom
536044,581217,90202A,PURPLE ENAMEL FLOWER HAIR TIE,1,2011-12-08 09:20:00,2.9,,United Kingdom
536045,581217,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,3,2011-12-08 09:20:00,2.48,,United Kingdom
536046,581217,90210C,RED   ACRYLIC FACETED BANGLE,1,2011-12-08 09:20:00,2.9,,United Kingdom
536047,581217,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,2011-12-08 09:20:00,8.33,,United Kingdom
536048,581217,DOT,DOTCOM POSTAGE,1,2011-12-08 09:20:00,863.8,,United Kingdom
536049,581217,23103,JINGLE BELL HEART DECORATION,3,2011-12-08 09:20:00,1.65,,United Kingdom
536050,581217,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-12-08 09:20:00,3.75,,United Kingdom
536051,581217,23582,VINTAGE DOILY JUMBO BAG RED ,6,2011-12-08 09:20:00,2.08,,United Kingdom
536052,581217,20728,LUNCH BAG CARS BLUE,8,2011-12-08 09:20:00,1.65,,United Kingdom
536053,581217,21705,BAG 500g SWIRLY MARBLES,13,2011-12-08 09:20:00,0.39,,United Kingdom
536054,581217,23389,SPACEBOY MINI BACKPACK,5,2011-12-08 09:20:00,4.15,,United Kingdom
536055,581218,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536056,581218,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,2011-12-08 09:23:00,1.95,14191.0,United Kingdom
536057,581218,21285,RETROSPOT CANDLE  MEDIUM,12,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
536058,581218,21441,BLUE BIRDHOUSE DECORATION,24,2011-12-08 09:23:00,0.19,14191.0,United Kingdom
536059,581218,22057,CERAMIC PLATE STRAWBERRY DESIGN,32,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
536060,581218,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
536061,581218,22061,LARGE CAKE STAND  HANGING STRAWBERY,8,2011-12-08 09:23:00,2.95,14191.0,United Kingdom
536062,581218,22055,MINI CAKE STAND  HANGING STRAWBERY,16,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
536063,581218,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,18,2011-12-08 09:23:00,0.79,14191.0,United Kingdom
536064,581218,22072,RED RETROSPOT TEA CUP AND SAUCER ,12,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536065,581218,22199,FRYING PAN RED RETROSPOT,6,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536066,581218,22200,FRYING PAN PINK POLKADOT,6,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536067,581218,22201,FRYING PAN BLUE POLKADOT,6,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536068,581218,22203,MILK PAN RED RETROSPOT,6,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536069,581218,22204,MILK PAN BLUE POLKADOT,6,2011-12-08 09:23:00,1.25,14191.0,United Kingdom
536070,581218,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,6,2011-12-08 09:23:00,2.95,14191.0,United Kingdom
536071,581218,22215,CAKE STAND WHITE TWO TIER LACE,6,2011-12-08 09:23:00,2.95,14191.0,United Kingdom
536072,581218,22221,CAKE STAND LOVEBIRD 2 TIER PINK,6,2011-12-08 09:23:00,2.95,14191.0,United Kingdom
536073,581218,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,72,2011-12-08 09:23:00,0.19,14191.0,United Kingdom
536074,581218,84817,DANISH ROSE DECORATIVE PLATE,24,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
536075,581218,84819,DANISH ROSE ROUND SEWING BOX,16,2011-12-08 09:23:00,0.79,14191.0,United Kingdom
536076,581218,84820,DANISH ROSE TRINKET TRAYS,16,2011-12-08 09:23:00,0.79,14191.0,United Kingdom
536077,581218,84821,DANISH ROSE DELUXE COASTER,24,2011-12-08 09:23:00,0.19,14191.0,United Kingdom
536078,581218,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-08 09:23:00,2.08,14191.0,United Kingdom
536079,581218,23583,LUNCH BAG PAISLEY PARK  ,10,2011-12-08 09:23:00,1.65,14191.0,United Kingdom
536080,581218,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-12-08 09:23:00,2.08,14191.0,United Kingdom
536081,581218,23201,JUMBO BAG ALPHABET,10,2011-12-08 09:23:00,2.08,14191.0,United Kingdom
536082,581218,23581,JUMBO BAG PAISLEY PARK,10,2011-12-08 09:23:00,2.08,14191.0,United Kingdom
536083,581218,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-12-08 09:23:00,0.85,14191.0,United Kingdom
536084,581218,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-12-08 09:23:00,0.85,14191.0,United Kingdom
536085,581218,20725,LUNCH BAG RED RETROSPOT,10,2011-12-08 09:23:00,1.65,14191.0,United Kingdom
